RegistrationID,BuildingID,BoroID_x,Boro,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Zip,Block,Lot,BIN,CommunityBoard,LastRegistrationDate,RegistrationEndDate,ADDRESS_ID,H_NO,the_geom,HNO_SUFFIX,HYPHEN_TYP,SIDE_OF_ST,SPECIAL_CO,BOROCODE,ZIPCODE,CREATED,MODIFIED,ST_NAME,HN_RNG_SUF,HN_RNG,PHYSICALID,PRE_MODIFI,PRE_DIRECT,PRE_TYPE,POST_TYPE,POST_DIREC,POST_MODIF,FULL_STREE,geometry,250m_to_2018_dev,no_proximity_newdev_x,lat,lon,apt_num,Unnamed: 0,year,no_proximity_newdev_y,BoroID_y,rent_price_cleaned,Co-purchase Allowed,Sublets Allowed,Smoke-free,Bike Room,Swimming Pool,NYC Storm Zone 6,Cats and Dogs Allowed,NYC Storm Zone 4,Pets Allowed,Package Room,Doorman,Full-time Doorman,NYC Storm Zone 3,Children's Playroom,Virtual Doorman,Garden,Parking Available,Concierge,Gym,Laundry in Building,Patio,Parents Buying Allowed,Hot Tub,Garage Parking,NYC Storm Zone 1,Valet,NYC Storm Zone 5,Pied-a-Terre Allowed,Green Building,Live-in Super,Roof Deck,Elevator,Cold Storage,Deck,Waterfront,NYC Storm Zone 2,Storage Available,Community Recreation Facilities,Media Room,has_amenity
911765,814605,4,QUEENS,56-08 ,56-08 ,56-08 ,244 STREET,27200,11362.0,8276,2,4455747.0,11,08/05/2020,09/01/2021,190964,56-08,POINT (-73.73732880369484 40.7575107894145),,Q,2,,4,11362.0,09/23/2008 12:00:00 AM +0000,,244,,,97654,,,,ST,,,244 ST,POINT (-73.73732880369484 40.7575107894145),False,True,-73.73732880369484,40.7575107894145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
122375,30170,1,MANHATTAN,158,158,158,WEST 13 STREET,34030,10011.0,608,10,1010599.0,2,07/19/2019,11/01/2020,1013384,158,POINT (-73.99973904948831 40.737571852385244),,N,1,,1,10011.0,04/06/2009 12:00:00 AM +0000,,13,,,79945,,W,,ST,,,W  13 ST,POINT (-73.99973904948831 40.73757185238524),False,True,-73.99973904948831,40.73757185238525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
713061,85051,2,BRONX,4059,4059,4059,HILL AVENUE,39820,10466.0,4985,62,2067791.0,12,11/21/2019,11/01/2020,2075791,4059,POINT (-73.83996480718038 40.89260250816009),,N,1,,2,10466.0,03/16/2009 12:00:00 AM +0000,,HILL,,,95068,,,,AVE,,,HILL AVE,POINT (-73.83996480718038 40.89260250816009),False,True,-73.83996480718038,40.892602508160095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
216291,80967,2,BRONX,3063,3063,3063,GODWIN TERRACE,36020,10463.0,5703,192,2083154.0,8,09/01/2020,09/01/2021,2104993,236,POINT (-73.90614949497494 40.879447675068356),,N,1,,2,10463.0,03/16/2009 12:00:00 AM +0000,04/28/2017 12:00:00 AM +0000,231,,,75821,,W,,ST,,,W  231 ST,POINT (-73.90614949497494 40.87944767506836),False,True,-73.90614949497494,40.87944767506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
500494,782044,5,STATEN ISLAND,89,89,89,SILVER LAKE ROAD,47900,10301.0,126,12,5003019.0,1,12/16/2020,09/01/2021,5003941,89,POINT (-74.09378958872156 40.63234730659152),,N,2,,5,10301.0,02/20/2009 12:00:00 AM +0000,,SILVER LAKE ROAD,,,100375,,,,RD,,,SILVER LAKE ROAD RD,POINT (-74.09378958872156 40.63234730659152),False,True,-74.09378958872156,40.63234730659153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
377141,177927,3,BROOKLYN,1358,1358,1358,83 STREET,10730,11228.0,6309,33,3340001.0,10,09/03/2020,09/01/2021,3210339,1358,POINT (-74.01073229660848 40.61477684235108),,N,2,,3,11228.0,02/13/2009 12:00:00 AM +0000,,83,,,69405,,,,ST,,,83 ST,POINT (-74.01073229660848 40.61477684235108),False,True,-74.01073229660848,40.61477684235108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
913994,921673,4,QUEENS,217-34,217-34,217-34,73 AVENUE,15390,11364.0,7739,3,4453103.0,11,11/25/2020,09/01/2021,180342,217-34,POINT (-73.75615912159766 40.74121032064791),,Q,2,,4,11364.0,09/23/2008 12:00:00 AM +0000,,73,,,18384,,,,AVE,,,73 AVE,POINT (-73.75615912159766 40.74121032064791),False,True,-73.75615912159765,40.74121032064791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
142451,845659,1,MANHATTAN,100,100,100,MORTON STREET,26690,10014.0,602,7501,1086102.0,2,10/31/2020,09/01/2021,5187435,4,POINT (-74.00971549638444 40.731114949254795),,N,1,P,1,10014.0,07/17/2018 12:00:00 AM +0000,,MORTON,,,79644,,,,SQ,,,MORTON SQ,POINT (-74.00971549638444 40.7311149492548),False,True,-74.00971549638444,40.731114949254795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
14456,717654,5,STATEN ISLAND,173,173,173,BRIGHTON AVENUE,19850,10301.0,85,1,5002114.0,1,07/13/2020,09/01/2021,5002767,173,POINT (-74.09151354635058 40.63564781191515),,N,2,,5,10301.0,02/20/2009 12:00:00 AM +0000,09/19/2019 12:00:00 AM +0000,BRIGHTON,,,187132,,,,AVE,,,BRIGHTON AVE,POINT (-74.09151354635058 40.63564781191515),False,True,-74.09151354635057,40.63564781191515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
411035,634374,4,QUEENS,127,127,131,BEACH 119 STREET,34140,11694.0,16229,41,4304877.0,14,03/10/2020,11/01/2020,341530,127,POINT (-73.83881489060353 40.57702236371471),,R,1,,4,11694.0,09/23/2008 12:00:00 AM +0000,,119,,131,146784,,,BCH,ST,,,BCH 119 ST,POINT (-73.83881489060353 40.57702236371471),False,True,-73.83881489060353,40.57702236371471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
138822,2175,1,MANHATTAN,30,30,46,3 AVENUE,10210,10003.0,555,28,1008962.0,3,10/25/2020,09/01/2021,1011486,42,POINT (-73.98944940313991 40.73050985980791),,N,1,,1,10003.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,3,,,3742,,,,AVE,,,3 AVE,POINT (-73.98944940313991 40.73050985980791),False,True,-73.9894494031399,40.7305098598079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
320335,390616,3,BROOKLYN,1667,1667,1667,WEST 4 STREET,90680,11223.0,6628,50,3175705.0,11,09/04/2020,09/01/2021,3223398,1667,POINT (-73.97732204720418 40.60665278067376),,N,1,,3,11223.0,02/13/2009 12:00:00 AM +0000,,4,,,61729,,W,,ST,,,W  4 ST,POINT (-73.97732204720418 40.60665278067376),False,True,-73.97732204720418,40.606652780673755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
132976,38893,1,MANHATTAN,365,365,365,WEST 120 STREET,36170,10027.0,1947,106,1059164.0,10,10/25/2020,09/01/2021,1049910,365,POINT (-73.95566330091853 40.80802399781817),,N,2,,1,10027.0,04/06/2009 12:00:00 AM +0000,,120,,,89816,,W,,ST,,,W  120 ST,POINT (-73.95566330091853 40.80802399781817),False,True,-73.95566330091853,40.80802399781817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
501600,965826,5,STATEN ISLAND,61,61,61,ARLO ROAD,16550,10301.0,593,590,5158935.0,1,09/04/2020,09/01/2021,5120835,61,POINT (-74.09235935294977 40.62045151636389),,N,2,,5,10301.0,02/20/2009 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,ARLO,,,85862,,,,RD,,,ARLO RD,POINT (-74.09235935294977 40.62045151636389),False,True,-74.09235935294976,40.62045151636389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
409598,810916,4,QUEENS,72-50,72-50,72-50,153 STREET,23490,11367.0,6702,1,4451518.0,8,11/24/2020,09/01/2021,159417,72-50,POINT (-73.8146988029366 40.72695846412342),,Q,2,,4,11367.0,09/23/2008 12:00:00 AM +0000,07/30/2015 12:00:00 AM +0000,153,,,92515,,,,ST,,,153 ST,POINT (-73.8146988029366 40.72695846412342),False,True,-73.81469880293659,40.72695846412342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
921636,415739,4,QUEENS,36-45,36-45,36-45,29 STREET,7740,11106.0,342,5,4004128.0,1,04/02/2019,09/01/2019,5368,36-45,POINT (-73.9321595555744 40.75612967437732),,Q,1,,4,11106.0,09/23/2008 12:00:00 AM +0000,,29,,,24677,,,,ST,,,29 ST,POINT (-73.9321595555744 40.75612967437732),False,True,-73.9321595555744,40.75612967437732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
365091,149352,3,BROOKLYN,850,850,850,41 STREET,8630,11232.0,923,28,3018232.0,12,01/20/2021,09/01/2021,3023343,850,POINT (-73.99724184528495 40.64527573137471),,N,2,,3,11232.0,02/13/2009 12:00:00 AM +0000,,41,,,57912,,,,ST,,,41 ST,POINT (-73.99724184528495 40.64527573137471),False,True,-73.99724184528496,40.64527573137471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
308368,154248,3,BROOKLYN,1958,1958,1958,50 STREET,9080,11204.0,5462,32,3129522.0,12,08/14/2020,09/01/2021,3170685,1958,POINT (-73.9777969792902 40.62534194692054),,N,2,,3,11204.0,02/13/2009 12:00:00 AM +0000,,50,,,54994,,,,ST,,,50 ST,POINT (-73.9777969792902 40.62534194692054),False,True,-73.9777969792902,40.625341946920535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
912545,920095,4,QUEENS,171-16,171-16,171-16,109 AVENUE,20240,11433.0,10262,6,4440674.0,12,12/08/2020,09/01/2021,350470,171-16,POINT (-73.78371061312446 40.6975409832584),,Q,2,,4,11433.0,09/23/2008 12:00:00 AM +0000,03/16/2012 12:00:00 AM +0000,109,,,80553,,,,AVE,,,109 AVE,POINT (-73.78371061312446 40.6975409832584),False,True,-73.78371061312446,40.6975409832584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
409325,639633,4,QUEENS,238-01,238-01,238-01,BRADDOCK AVENUE,36690,11426.0,7986,3,4167470.0,13,08/28/2019,11/01/2020,351121,238-01,POINT (-73.72985837363794 40.72702987974326),,Q,1,,4,11426.0,09/23/2008 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,BRADDOCK,,,31449,,,,AVE,,,BRADDOCK AVE,POINT (-73.72985837363794 40.72702987974326),False,True,-73.72985837363794,40.727029879743256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
914985,547301,4,QUEENS,126-15,126-15,126-15,135 AVENUE,22190,11420.0,11785,3,4256068.0,10,10/14/2014,09/01/2015,283564,126-15,POINT (-73.81290498260638 40.66927686437402),,Q,1,,4,11420.0,09/23/2008 12:00:00 AM +0000,,135,,,22082,,,,AVE,,,135 AVE,POINT (-73.81290498260638 40.66927686437402),False,True,-73.81290498260637,40.66927686437402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
404812,705594,4,QUEENS,74-19,74-19,74-19,WOODSIDE AVENUE,68290,11373.0,1494,64,4036936.0,4,11/28/2020,09/01/2021,41685,74-19,POINT (-73.88997431651825 40.743360035559725),,Q,1,,4,11373.0,09/23/2008 12:00:00 AM +0000,,WOODSIDE,,,30382,,,,AVE,,,WOODSIDE AVE,POINT (-73.88997431651825 40.74336003555972),False,True,-73.88997431651825,40.743360035559725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
365608,384671,3,BROOKLYN,927,927,927,UTICA AVENUE,86630,11203.0,4698,46,3102880.0,17,02/11/2020,11/01/2020,3139271,927,POINT (-73.93003439470738 40.650425814954666),,N,1,,3,11203.0,02/13/2009 12:00:00 AM +0000,,UTICA,,,68656,,,,AVE,,,UTICA AVE,POINT (-73.93003439470738 40.65042581495467),False,True,-73.93003439470738,40.650425814954666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
422671,421309,4,QUEENS,25-09,25-09,25-09,34 AVENUE,8440,11106.0,581,28,4007188.0,1,09/29/2020,09/01/2021,9676,25-09,POINT (-73.930016642623 40.761163466371265),,Q,1,,4,11106.0,09/23/2008 12:00:00 AM +0000,01/26/2017 12:00:00 AM +0000,34,,,24709,,,,AVE,,,34 AVE,POINT (-73.930016642623 40.76116346637126),False,True,-73.930016642623,40.76116346637127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
425437,464214,4,QUEENS,30-47,30-47,30-47,69 STREET,14690,11377.0,1118,20,4024556.0,3,08/27/2018,09/01/2019,28485,30-47,POINT (-73.89806914091093 40.75864974339201),,Q,1,,4,11377.0,09/23/2008 12:00:00 AM +0000,,69,,,26433,,,,ST,,,69 ST,POINT (-73.89806914091093 40.75864974339201),False,True,-73.89806914091093,40.75864974339201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
326704,152749,3,BROOKLYN,953,953,953,47 STREET,8930,11219.0,5619,57,3136835.0,12,01/22/2011,10/01/2011,3178857,953,POINT (-73.99833239505675 40.64075555679295),,N,1,,3,11219.0,02/13/2009 12:00:00 AM +0000,06/14/2016 12:00:00 AM +0000,47,,,54896,,,,ST,,,47 ST,POINT (-73.99833239505675 40.64075555679295),False,True,-73.99833239505675,40.64075555679295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
220764,96951,2,BRONX,4034,4034,4034,MONTICELLO AVENUE,51920,10466.0,4987,10,2067856.0,12,09/30/2006,10/01/2007,2075856,4034,POINT (-73.8384832124621 40.892168231994276),,N,2,,2,10466.0,03/16/2009 12:00:00 AM +0000,,MONTICELLO,,,87921,,,,AVE,,,MONTICELLO AVE,POINT (-73.83848321246209 40.89216823199428),False,True,-73.8384832124621,40.89216823199428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203685,85765,2,BRONX,2125,2125,2125,HOLLAND AVENUE,40320,10462.0,4288,45,2048797.0,11,08/27/2020,09/01/2021,2053843,2125,POINT (-73.86590126476341 40.853784285917165),,N,1,,2,10462.0,03/16/2009 12:00:00 AM +0000,,HOLLAND,,,50343,,,,AVE,,,HOLLAND AVE,POINT (-73.86590126476341 40.85378428591716),False,True,-73.86590126476341,40.85378428591717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
923213,664785,4,QUEENS,137-27,137-27,137-27,HOLLY AVENUE,50090,11355.0,5147,59,4116461.0,7,08/11/2020,09/01/2021,128605,137-27,POINT (-73.82109288101792 40.74994629282003),,Q,1,,4,11355.0,09/23/2008 12:00:00 AM +0000,,HOLLY,,,99668,,,,AVE,,,HOLLY AVE,POINT (-73.82109288101792 40.74994629282003),False,True,-73.82109288101792,40.74994629282003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
138111,12795,1,MANHATTAN,150,148,154,EAST 27 STREET,17530,10016.0,882,52,1018148.0,6,10/24/2019,11/01/2020,1020895,150,POINT (-73.98208416956138 40.74155238097164),,N,2,,1,10016.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,27,,,81215,,E,,ST,,,E  27 ST,POINT (-73.98208416956138 40.74155238097164),False,True,-73.98208416956138,40.74155238097164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
916491,552500,4,QUEENS,232-12,232-12,232-12,143 AVENUE,22820,11413.0,13518,16,4287737.0,13,01/28/2016,09/01/2016,319677,232-12,POINT (-73.74385688789316 40.664443382965345),,Q,2,,4,11413.0,09/23/2008 12:00:00 AM +0000,,143,,,101024,,,,AVE,,,143 AVE,POINT (-73.74385688789316 40.66444338296535),False,True,-73.74385688789316,40.66444338296535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
911762,812953,4,QUEENS,245-48,245-48,245-48,62 AVENUE,12790,11362.0,8306,4,4453987.0,11,08/05/2020,09/01/2021,192037,245-48,POINT (-73.73241591067469 40.75535129646792),,Q,2,,4,11362.0,09/23/2008 12:00:00 AM +0000,,62,,,164036,,,,AVE,,,62 AVE,POINT (-73.73241591067469 40.75535129646792),False,True,-73.73241591067469,40.75535129646792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
429890,660114,4,QUEENS,76-26,76-26,76-26,GRAND CENTRAL PARKWAY,47390,11375.0,2267,132,4444963.0,6,08/30/2019,11/01/2020,59060,76-30,POINT (-73.8328751754355 40.7177198100432),,Q,2,B,4,11375.0,09/23/2008 12:00:00 AM +0000,02/20/2017 12:00:00 AM +0000,113,,,12916,,,,PL,,,113 PL,POINT (-73.8328751754355 40.7177198100432),False,True,-73.83287517543549,40.7177198100432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
343908,133021,3,BROOKLYN,189,189,189,7 AVENUE,5780,11215.0,1078,8,3025286.0,6,08/07/2019,11/01/2020,3031327,189,POINT (-73.97800457885636 40.670959696362054),,N,1,,3,11215.0,02/13/2009 12:00:00 AM +0000,,7,,,56339,,,,AVE,,,7 AVE,POINT (-73.97800457885636 40.67095969636205),False,True,-73.97800457885636,40.67095969636205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
431486,424625,4,QUEENS,83-01,83-01,83-07,ROOSEVELT AVENUE,8790,11372.0,1471,7501,4536749.0,3,02/12/2021,09/01/2021,5185640,83-07,POINT (-73.88272905043719 40.74788539038988),,Q,1,,4,11372.0,03/08/2018 12:00:00 AM +0000,08/07/2019 12:00:00 AM +0000,ROOSEVELT,,,9358,,,,AVE,,,ROOSEVELT AVE,POINT (-73.88272905043719 40.74788539038988),False,True,-73.88272905043718,40.74788539038988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
422040,476520,4,QUEENS,77-35,77-35,77-35,FURMANVILLE AVENUE,16070,11379.0,3003,30,4069726.0,5,08/27/2019,11/01/2020,77981,77-35,POINT (-73.87614722886681 40.71748766307842),,Q,1,,4,11379.0,09/23/2008 12:00:00 AM +0000,,FURMANVILLE,,,11917,,,,AVE,,,FURMANVILLE AVE,POINT (-73.87614722886681 40.71748766307842),False,True,-73.87614722886681,40.71748766307842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
306965,356428,3,BROOKLYN,75,75,75,PROSPECT PARK SOUTHWEST,72530,11215.0,1107,33,3026795.0,7,09/15/2020,09/01/2021,3033055,75,POINT (-73.9756558086603 40.6587997605608),,N,2,,3,11215.0,02/13/2009 12:00:00 AM +0000,01/26/2012 12:00:00 AM +0000,PROSPECT,,,141398,,,,PARK,SW,,PROSPECT PARK SW,POINT (-73.97565580866031 40.6587997605608),False,True,-73.97565580866029,40.6587997605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
111690,28744,1,MANHATTAN,230,230,232,THOMPSON STREET,32590,10012.0,537,12,1008636.0,2,11/10/2020,09/01/2021,1010854,230,POINT (-73.99873436132552 40.72939723368033),,N,2,,1,10012.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,THOMPSON,,,79770,,,,ST,,,THOMPSON ST,POINT (-73.99873436132552 40.72939723368033),False,True,-73.99873436132552,40.72939723368033,4.0,446.5,2017.3333333333333,True,1.0,2857.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
143380,933185,1,MANHATTAN,4469,4467,4479,BROADWAY,13610,10040.0,2180,513,1064467.0,12,08/11/2020,09/01/2021,1057787,700,POINT (-73.93248649820818 40.857867285676626),,N,1,,1,10040.0,04/06/2009 12:00:00 AM +0000,06/14/2016 12:00:00 AM +0000,192,,,102560,,W,,ST,,,W  192 ST,POINT (-73.93248649820818 40.85786728567663),False,True,-73.93248649820819,40.85786728567663,4.0,7.0,2018.142857142857,True,1.0,2230.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
918408,692284,4,QUEENS,104-20,104-20,104-20,ROOSEVELT AVENUE,61090,11368.0,1984,5,4048768.0,4,09/28/2020,09/01/2021,54846,104-20,POINT (-73.86087796280486 40.749931322549685),,Q,2,,4,11368.0,09/23/2008 12:00:00 AM +0000,,ROOSEVELT,,,185852,,,,AVE,,,ROOSEVELT AVE,POINT (-73.86087796280486 40.74993132254968),False,True,-73.86087796280486,40.749931322549685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
358598,213586,3,BROOKLYN,702,702,702,BRISTOL STREET,23130,11236.0,3641,40,3083046.0,16,08/19/2019,11/01/2020,3111086,702,POINT (-73.90868151610837 40.65354890164625),,N,2,,3,11236.0,02/13/2009 12:00:00 AM +0000,,BRISTOL,,,71144,,,,ST,,,BRISTOL ST,POINT (-73.90868151610837 40.65354890164625),False,True,-73.90868151610837,40.65354890164625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
919133,543516,4,QUEENS,94-16,94-16,94-16,130 STREET,21890,11419.0,9445,37,4199360.0,9,08/22/2018,09/01/2019,221720,94-16,POINT (-73.81879421201911 40.695348913519325),,Q,2,,4,11419.0,09/23/2008 12:00:00 AM +0000,,130,,,74931,,,,ST,,,130 ST,POINT (-73.81879421201911 40.69534891351933),False,True,-73.81879421201911,40.69534891351933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
920041,656401,4,QUEENS,138-91,138-89,138-91,FRANCIS LEWIS BOULEVARD,45890,11422.0,13256,10,4284730.0,13,11/06/2018,09/01/2019,316060,138-89,POINT (-73.73649113881818 40.66701907165622),,Q,1,,4,11422.0,09/23/2008 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,241,,,83552,,,,ST,,,241 ST,POINT (-73.73649113881818 40.66701907165622),False,True,-73.73649113881818,40.66701907165622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
911750,914644,4,QUEENS,137-09,137-09,137-09,68 DRIVE,14290,11367.0,6482,100,4595707.0,8,10/15/2019,11/01/2020,352628,137-09,POINT (-73.8302008084749 40.73087460900057),,Q,1,,4,11367.0,09/23/2008 12:00:00 AM +0000,06/09/2014 12:00:00 AM +0000,68,,,19050,,,,DR,,,68 DR,POINT (-73.8302008084749 40.73087460900057),False,True,-73.8302008084749,40.730874609000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
358149,141103,3,BROOKLYN,7211,7211,7211,16 AVENUE,6680,11204.0,6192,6,3158386.0,11,08/29/2020,09/01/2021,3203815,7211,POINT (-73.9991767601483 40.61770127176107),,N,1,,3,11204.0,02/13/2009 12:00:00 AM +0000,,16,,,42875,,,,AVE,,,16 AVE,POINT (-73.9991767601483 40.61770127176107),False,True,-73.9991767601483,40.61770127176107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
315739,225818,3,BROOKLYN,280,280,280,COOPER STREET,29330,11237.0,3443,19,3080050.0,4,11/25/2020,09/01/2021,3106246,280,POINT (-73.90355274036197 40.691491222432305),,N,2,,3,11237.0,02/13/2009 12:00:00 AM +0000,,COOPER,,,95799,,,,ST,,,COOPER ST,POINT (-73.90355274036197 40.6914912224323),False,True,-73.90355274036197,40.69149122243231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
118455,18084,1,MANHATTAN,125,125,125,EAST 90 STREET,18790,10128.0,1519,13,1048250.0,8,08/21/2020,09/01/2021,1037773,125,POINT (-73.95407243253027 40.782306012114674),,N,1,,1,10128.0,04/06/2009 12:00:00 AM +0000,,90,,,19300,,E,,ST,,,E  90 ST,POINT (-73.95407243253027 40.78230601211467),False,True,-73.95407243253027,40.782306012114674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
911750,914438,4,QUEENS,136-17,136-17,136-17,68 DRIVE,14290,11367.0,6482,3,4595778.0,8,10/15/2019,11/01/2020,356387,136-17,POINT (-73.8309911059259 40.73032798021697),,Q,1,,4,11367.0,09/23/2008 12:00:00 AM +0000,06/09/2014 12:00:00 AM +0000,68,,,19050,,,,DR,,,68 DR,POINT (-73.8309911059259 40.73032798021697),False,True,-73.8309911059259,40.73032798021697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
222371,51902,2,BRONX,4624,4624,4624,BRONX BOULEVARD,15020,10470.0,5078,22,2070939.0,12,09/10/2019,11/01/2020,2079417,4624,POINT (-73.85417432746254 40.90411206538565),,N,2,,2,10470.0,03/16/2009 12:00:00 AM +0000,12/15/2015 12:00:00 AM +0000,BRONX,,,170827,,,,BLVD,,,BRONX BLVD,POINT (-73.85417432746254 40.90411206538565),False,True,-73.85417432746254,40.90411206538565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
711315,91377,2,BRONX,3262,3262,3262,LAYTON AVENUE,45520,10465.0,5465,7,2077807.0,10,11/23/2020,09/01/2021,2087892,3262,POINT (-73.81823698055048 40.83528845010868),,N,2,,2,10465.0,03/16/2009 12:00:00 AM +0000,,LAYTON,,,58724,,,,AVE,,,LAYTON AVE,POINT (-73.81823698055048 40.83528845010868),False,True,-73.81823698055048,40.83528845010868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
916318,461807,4,QUEENS,73-24,73-24,73-24,68 ROAD,14390,11379.0,3785,14,4091835.0,5,10/28/2020,09/01/2021,102034,73-24,POINT (-73.87761802464925 40.70988323427019),,Q,2,,4,11379.0,09/23/2008 12:00:00 AM +0000,,68,,,101674,,,,RD,,,68 RD,POINT (-73.87761802464925 40.70988323427019),False,True,-73.87761802464925,40.70988323427019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
812168,269686,3,BROOKLYN,1009,1009,1009,EAST 54 STREET,37180,11234.0,7738,11,3213742.0,18,09/04/2020,09/01/2021,3268812,1009,POINT (-73.92436647042727 40.63353411127223),,N,1,,3,11234.0,02/13/2009 12:00:00 AM +0000,,54,,,68750,,E,,ST,,,E  54 ST,POINT (-73.92436647042727 40.63353411127223),False,True,-73.92436647042726,40.633534111272226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
