,date,descr,rent_price,address,BIN,rooms,bedrooms,bath,apt_num,amenities,year,no_proximity_newdev
145,2016-08-11,Blue Egg Realty Corp Listing rented,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,4 rooms,3 beds,3 baths,3,[],2016.0,False
146,2016-07-20,Previously Listed by Blue Egg Realty Corp,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,4 rooms,3 beds,3 baths,3,[],2016.0,False
147,2019-01-24,Delisted by Blue Egg Realty Corp,"$2,400",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2019.0,False
148,2019-01-11,Later Listed by Blue Egg Realty Corp,"$2,400",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2019.0,False
149,2017-02-22,Blue Egg Realty Corp Listing rented,"$2,200",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2017.0,False
150,2017-01-15,Previously Listed by Blue Egg Realty Corp,"$2,200",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2017.0,False
151,2016-08-11,Blue Egg Realty Corp Listing rented,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2016.0,False
152,2016-07-20,Previously Listed by Blue Egg Realty Corp,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,5,[],2016.0,False
153,2019-01-24,Delisted by Blue Egg Realty Corp,"$2,400",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2019.0,False
154,2019-01-11,Later Listed by Blue Egg Realty Corp,"$2,400",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2019.0,False
155,2017-02-22,Blue Egg Realty Corp Listing rented,"$2,200",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2017.0,False
156,2017-01-15,Previously Listed by Blue Egg Realty Corp,"$2,200",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2017.0,False
157,2016-08-11,Blue Egg Realty Corp Listing rented,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2016.0,False
158,2016-07-20,Previously Listed by Blue Egg Realty Corp,"$1,900",1469+st+marks+avenue+brooklyn,3039070.0,2 rooms,2 beds,2 baths,7,[],2016.0,False
159,2019-07-08,Delisted,"$3,400",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2019.0,False
160,2019-07-05,Listed by 63 West Realty,"$3,400",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2019.0,False
161,2019-06-22,Delisted by 63 West Realty,"$3,300",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2019.0,False
162,2019-05-31,Previously Listed by 63 West Realty,"$3,300",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2019.0,False
163,2017-08-28,Delisted by 63 West Realty,"$3,500",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2017.0,False
164,2017-08-25,Previously Listed by 63 West Realty,"$3,500",243+west+63+street+manhattan,1030332.0,3 rooms,3 beds,1 bath,1,[],2017.0,False
165,2019-09-02,"Citi Habitats Listing is no longer available on StreetEasy Last priced at $2,295","$2,295",1226+herkimer+street+brooklyn,3042514.0,"1,244 ft²",$24 per ft²,4 rooms,3,[],2019.0,False
166,2019-07-10,Later Listed by Citi Habitats,"$2,500",1226+herkimer+street+brooklyn,3042514.0,"1,244 ft²",$24 per ft²,4 rooms,3,[],2019.0,False
167,2019-07-01,"Listed in StreetEasy, but no longer available on StreetEasy, by Owner","$2,495",1226+herkimer+street+brooklyn,3042514.0,"1,244 ft²",$24 per ft²,4 rooms,3,[],2019.0,False
168,2017-03-22,Delisted by B & H Properties of New York LTD,"$2,195",1226+herkimer+street+brooklyn,3042514.0,"1,244 ft²",$24 per ft²,4 rooms,3,[],2017.0,False
169,2017-03-11,Previously Listed by B & H Properties of New York LTD,"$2,195",1226+herkimer+street+brooklyn,3042514.0,"1,244 ft²",$24 per ft²,4 rooms,3,[],2017.0,False
170,2019-09-02,"Citi Habitats Listing is no longer available on StreetEasy Last priced at $2,295","$2,295",1226+herkimer+street+brooklyn,3042514.0,"1,430 ft²",$18 per ft²,4 rooms,4,[],2019.0,False
171,2019-07-10,Later Listed by Citi Habitats,"$2,500",1226+herkimer+street+brooklyn,3042514.0,"1,430 ft²",$18 per ft²,4 rooms,4,[],2019.0,False
172,2019-07-01,"Later Listed in StreetEasy, but no longer available on StreetEasy, by Owner","$2,495",1226+herkimer+street+brooklyn,3042514.0,"1,430 ft²",$18 per ft²,4 rooms,4,[],2019.0,False
173,2017-03-22,Delisted,"$2,195",1226+herkimer+street+brooklyn,3042514.0,"1,430 ft²",$18 per ft²,4 rooms,4,[],2017.0,False
174,2017-03-11,Listed by B & H Properties of New York LTD,"$2,195",1226+herkimer+street+brooklyn,3042514.0,"1,430 ft²",$18 per ft²,4 rooms,4,[],2017.0,False
175,2019-09-02,Listing is no longer available on StreetEasy,"$2,295",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2019.0,False
176,2019-08-25,Price decreased by 4%,"$2,295  ↓",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2019.0,False
177,2019-08-14,Price decreased by 4%,"$2,400  ↓",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2019.0,False
178,2019-07-10,Listed by Citi Habitats,"$2,500",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2019.0,False
179,2019-07-01,"Previously Listed in StreetEasy, but no longer available on StreetEasy, by Owner","$2,495",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2019.0,False
180,2017-03-22,Delisted by B & H Properties of New York LTD,"$2,195",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2017.0,False
181,2017-03-11,Previously Listed by B & H Properties of New York LTD,"$2,195",1226+herkimer+street+brooklyn,3042514.0,5 rooms,2 beds,1 bath,7,[],2017.0,False
182,2019-05-24,Listing is no longer available on StreetEasy,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
183,2019-05-24,Listing is no longer available on StreetEasy,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
184,2019-03-19,Listing entered contract,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
185,2019-03-19,Listing entered contract,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
186,2019-03-17,Listed by Yup Realty LLC,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
187,2019-03-17,Listed by Yup Realty LLC,"$3,295",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2019.0,False
188,2017-05-17,Native Real Estate LLC Listing is no longer available on StreetEasy,"$2,999",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2017.0,False
189,2017-05-17,Native Real Estate LLC Listing is no longer available on StreetEasy,"$2,999",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2017.0,False
190,2017-05-13,Previously Listed by Native Real Estate LLC,"$2,999",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2017.0,False
191,2017-05-13,Previously Listed by Native Real Estate LLC,"$2,999",4+stanwix+street+brooklyn,3072194.0,"1,100 ft²",$35 per ft²,6 rooms,2,[],2017.0,False
192,2019-02-02,Halstead Real Estate Listing rented,"$2,195",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2019.0,True
193,2019-01-08,Later Listed by Halstead Real Estate,"$2,195",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2019.0,True
194,2017-06-27,Halstead Real Estate Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2017.0,True
195,2017-05-30,Later Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2017.0,True
196,2016-12-29,"Halstead Real Estate Listing rented Last priced at $2,050","$2,050",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2016.0,True
197,2016-11-29,Later Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2016.0,True
198,2016-11-07,Halstead Real Estate Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2016.0,True
199,2016-09-26,Later Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,575 ft²,$39 per ft²,3 rooms,1,['NYC Storm Zone 6'],2016.0,True
200,2019-02-02,Listing rented,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2019.0,True
201,2019-01-08,Listed by Halstead Real Estate,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2019.0,True
202,2017-06-27,Halstead Real Estate Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2017.0,True
203,2017-05-30,Previously Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2017.0,True
204,2016-12-29,"Halstead Real Estate Listing rented Last priced at $2,050","$2,050",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2016.0,True
205,2016-11-29,Previously Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2016.0,True
206,2016-11-07,Halstead Real Estate Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2016.0,True
207,2016-09-26,Previously Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,2,['NYC Storm Zone 6'],2016.0,True
208,2019-02-02,Halstead Real Estate Listing rented,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2019.0,True
209,2019-01-08,Later Listed by Halstead Real Estate,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2019.0,True
210,2017-06-27,Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2017.0,True
211,2017-05-30,Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2017.0,True
212,2016-12-29,"Halstead Real Estate Listing rented Last priced at $2,050","$2,050",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2016.0,True
213,2016-11-29,Previously Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2016.0,True
214,2016-11-07,Halstead Real Estate Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2016.0,True
215,2016-09-26,Previously Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 6'],2016.0,True
216,2019-05-17,Halstead Real Estate Listing rented,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,6,['NYC Storm Zone 6'],2019.0,True
217,2019-05-14,Later Listed by Halstead Real Estate,"$2,195",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,6,['NYC Storm Zone 6'],2019.0,True
218,2017-09-14,Listing rented,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,6,['NYC Storm Zone 6'],2017.0,True
219,2017-05-30,Listed by Halstead Real Estate,"$2,150",138+east+34+street+manhattan,1018509.0,3 rooms,1 bed,1 bath,6,['NYC Storm Zone 6'],2017.0,True
220,2019-08-10,Nooklyn.com LLC Listing rented,"$4,035",137+bayard+street+brooklyn,3425148.0,5 rooms,3 beds,1 bath,5,"['Bike Room', 'Parking Available', 'NYC Storm Zone 4']",2019.0,False
221,2019-08-02,Previously Listed by Nooklyn.com LLC,"$4,035",137+bayard+street+brooklyn,3425148.0,5 rooms,3 beds,1 bath,5,"['Bike Room', 'Parking Available', 'NYC Storm Zone 4']",2019.0,False
222,2016-09-16,MNS Listing rented,"$3,900",137+bayard+street+brooklyn,3425148.0,5 rooms,3 beds,1 bath,5,"['Bike Room', 'Parking Available', 'NYC Storm Zone 4']",2016.0,False
223,2016-07-27,Previously Listed by MNS,"$3,900",137+bayard+street+brooklyn,3425148.0,5 rooms,3 beds,1 bath,5,"['Bike Room', 'Parking Available', 'NYC Storm Zone 4']",2016.0,False
224,2019-09-05,Nooklyn.com LLC Listing is no longer available on StreetEasy,"$2,800",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2019.0,False
225,2019-08-27,Later Listed by Nooklyn.com LLC,"$2,800",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2019.0,False
226,2016-10-08,"Oxford Property Group Listing is no longer available on StreetEasy Last priced at $2,850","$2,850",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2016.0,False
227,2016-09-01,Later Listed by Oxford Property Group,"$2,900",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2016.0,False
228,2016-08-18,Listing is no longer available on StreetEasy,"$2,900",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2016.0,False
229,2016-08-03,Listed by Owner,"$2,900",315+linden+street+brooklyn,3076153.0,"1,000 ft²",$34 per ft²,5 rooms,3,[],2016.0,False
230,2019-09-05,Listing is no longer available on StreetEasy,"$2,800",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2019.0,False
231,2019-08-27,Listed by Nooklyn.com LLC,"$2,800",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2019.0,False
232,2016-10-08,"Oxford Property Group Listing is no longer available on StreetEasy Last priced at $2,850","$2,850",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2016.0,False
233,2016-09-01,Previously Listed by Oxford Property Group,"$2,900",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2016.0,False
234,2016-08-18,Owner Listing is no longer available on StreetEasy,"$2,900",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2016.0,False
235,2016-08-03,Previously Listed by Owner,"$2,900",315+linden+street+brooklyn,3076153.0,7 rooms,3 beds,2 baths,7,[],2016.0,False
236,2019-11-05,Buchbinder & Warren Listing rented,"$3,895",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,2,[],2019.0,True
237,2019-11-04,Later Listed by Buchbinder & Warren,"$3,895",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,2,[],2019.0,True
238,2016-08-24,Buchbinder & Warren Listing is no longer available on StreetEasy,"$3,725",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,2,[],2016.0,True
239,2016-08-17,Later Listed by Buchbinder & Warren,"$3,725",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,2,[],2016.0,True
240,2019-11-05,Buchbinder & Warren Listing rented,"$3,895",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,4,[],2019.0,True
241,2019-11-04,Later Listed by Buchbinder & Warren,"$3,895",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,4,[],2019.0,True
242,2016-08-24,Buchbinder & Warren Listing is no longer available on StreetEasy,"$3,725",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,4,[],2016.0,True
243,2016-08-17,Later Listed by Buchbinder & Warren,"$3,725",28+east+11+street+manhattan,1009260.0,3 rooms,1 bed,1 bath,4,[],2016.0,True
244,2019-11-05,Buchbinder & Warren Listing rented,"$3,895",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,5,[],2019.0,True
245,2019-11-04,Later Listed by Buchbinder & Warren,"$3,895",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,5,[],2019.0,True
246,2016-08-24,Listing is no longer available on StreetEasy,"$3,725",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,5,[],2016.0,True
247,2016-08-17,Listed by Buchbinder & Warren,"$3,725",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,5,[],2016.0,True
248,2019-11-05,Listing rented,"$3,895",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,7,[],2019.0,True
249,2019-11-04,Listed by Buchbinder & Warren,"$3,895",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,7,[],2019.0,True
250,2016-08-24,Buchbinder & Warren Listing is no longer available on StreetEasy,"$3,725",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,7,[],2016.0,True
251,2016-08-17,Previously Listed by Buchbinder & Warren,"$3,725",28+east+11+street+manhattan,1009260.0,4 rooms,1 bed,1 bath,7,[],2016.0,True
252,2019-08-27,Lang Realty LLC Listing rented,"$2,595",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2019.0,False
253,2019-06-27,Later Listed by Lang Realty LLC,"$2,595",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2019.0,False
254,2016-07-19,Listing rented,"$2,395",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
255,2016-07-14,Re-listed by Lang Realty LLC,"$2,395",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
256,2016-07-06,Delisted,"$2,395",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
257,2016-06-28,Price decreased by 0%,"$2,395  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
258,2016-06-27,Price decreased by 2%,"$2,400  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
259,2016-06-14,Price decreased by 1%,"$2,450  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
260,2016-06-07,Price decreased by 1%,"$2,475  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
261,2016-06-01,Listed by Lang Realty LLC,"$2,495",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
262,2019-08-27,Lang Realty LLC Listing rented,"$2,595",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
263,2019-06-27,Previously Listed by Lang Realty LLC,"$2,595",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
264,2016-07-19,"Lang Realty LLC Listing rented Last priced at $2,395","$2,395",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,4,[],2016.0,False
265,2016-06-01,Previously Listed by Lang Realty LLC,"$2,495",302+eastern+parkway+brooklyn,3029673.0,4 rooms,2 beds,1 bath,4,[],2016.0,False
266,2019-08-28,Lang Realty LLC Listing is no longer available on StreetEasy,"$2,100",302+eastern+parkway+brooklyn,3029673.0,3 rooms,1 bed,1 bath,5,[],2019.0,False
267,2019-04-30,Later Listed by Lang Realty LLC,"$2,100",302+eastern+parkway+brooklyn,3029673.0,3 rooms,1 bed,1 bath,5,[],2019.0,False
268,2016-05-14,Lang Realty LLC Listing rented,"$2,000",302+eastern+parkway+brooklyn,3029673.0,3 rooms,1 bed,1 bath,5,[],2016.0,False
269,2016-04-05,Previously Listed by Lang Realty LLC,"$2,000",302+eastern+parkway+brooklyn,3029673.0,3 rooms,1 bed,1 bath,5,[],2016.0,False
270,2019-11-20,Later Listed by Lang Realty LLC,"$2,160",302+eastern+parkway+brooklyn,3029673.0,4 rooms,1 bed,1 bath,7,[],2019.0,False
271,2017-12-21,Price decreased by 2%,"$2,050  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,1 bed,1 bath,7,[],2017.0,False
272,2017-12-18,Price decreased by 0%,"$2,095  ↓",302+eastern+parkway+brooklyn,3029673.0,4 rooms,1 bed,1 bath,7,[],2017.0,False
273,2017-12-11,Listed by Lang Realty LLC,"$2,100",302+eastern+parkway+brooklyn,3029673.0,4 rooms,1 bed,1 bath,7,[],2017.0,False
274,2019-03-28,Price decreased by 3%,"$1,550  ↓",426+st+nicholas+avenue+manhattan,1059442.0,2 rooms,1 bed,1 bath,2,[],2019.0,False
275,2019-03-24,Delisted,"$1,600",426+st+nicholas+avenue+manhattan,1059442.0,2 rooms,1 bed,1 bath,2,[],2019.0,False
276,2019-03-08,Listed by Compass,"$1,600",426+st+nicholas+avenue+manhattan,1059442.0,2 rooms,1 bed,1 bath,2,[],2019.0,False
277,2017-12-22,Delisted by Compass,"$1,600",426+st+nicholas+avenue+manhattan,1059442.0,2 rooms,1 bed,1 bath,2,[],2017.0,False
278,2017-10-12,Previously Listed by Compass,"$1,600",426+st+nicholas+avenue+manhattan,1059442.0,2 rooms,1 bed,1 bath,2,[],2017.0,False
279,2019-11-05,Listing rented,"$1,850",418+east+81+street+manhattan,1050380.0,400 ft²,$55 per ft²,2 rooms,4,['Live-in Super'],2019.0,True
